SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMPBodySite,HMP Oxygen,InterPro (Other),KEGG ID,Kingdom,List of IDs in Rep Node,name,NCBI IDs,Number of IDs in Rep Node,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
375873,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGP0,E0WGP0,GI:306517417|EMBL-CDS:CBM40587.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGP0,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375874,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7XSF4,K7XSF4,GI:422314447|EMBL-CDS:AFX81637.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7XSF4,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375875,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7XTZ7,K7XTZ7,GI:422314311|EMBL-CDS:AFX81569.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7XTZ7,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375876,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7Y643,K7Y643,GI:422314439|EMBL-CDS:AFX81633.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7Y643,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375877,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7Y664,K7Y664,GI:422314509|GI:422314445|EMBL-CDS:AFX81636.1|EMBL-CDS:AFX81668.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7Y664,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375878,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7YJ10,K7YJ10,GI:422314145|EMBL-CDS:AFX81486.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7YJ10,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375879,None,None,Betaproteobacteria,Nitrous-oxide reductase ,None,Alcaligenaceae,nosZ,Achromobacter,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,Airways|Not Specified,Not Specified,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,A0A060Q1Z1,A0A060Q1Z1,GI:654746576|EMBL-CDS:BAP00767.1,1,Burkholderiales,Alcaligenes xylosoxydans xylosoxydans ,FALSE,None,None,PF18764,Proteobacteria,FALSE,232,BLASTHIT,A0A060Q1Z1,Achromobacter xylosoxidans,None,Bacteria,NA,85698,TrEMBL
375880,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943|IPR028096,None,NA,C5J7X8,C5J7X8,GI:238803890|EMBL-CDS:CAX32787.1,1,NA,uncultured bacterium.,FALSE,None,None,PF13473|PF18764,NA,FALSE,232,BLASTHIT,C5J7X8,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375881,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J848,C5J848,GI:238804230|EMBL-CDS:CAX32857.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J848,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375882,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J856,C5J856,GI:238804246|EMBL-CDS:CAX32865.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J856,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375883,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J8L1,C5J8L1,GI:238804552|EMBL-CDS:CAX64500.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,C5J8L1,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375884,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J8T4,C5J8T4,GI:238804699|EMBL-CDS:CAX64573.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J8T4,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375885,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J8T7,C5J8T7,GI:306517229|GI:238804705|GI:306517401|GI:306517471|EMBL-CDS:CAX64576.1|EMBL-CDS:CBM40579.1|EMBL-CDS:CBM40614.1|EMBL-CDS:CBM40777.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J8T7,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375886,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943|IPR028096,None,NA,D0R709,D0R709,GI:261857168|EMBL-CDS:CBE70436.1,1,NA,uncultured bacterium.,FALSE,None,None,PF13473|PF18764,NA,FALSE,232,BLASTHIT,D0R709,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375887,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,D0R717,D0R717,GI:261857184|GI:261857192|EMBL-CDS:CBE70444.1|EMBL-CDS:CBE70448.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,D0R717,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375888,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGG7,E0WGG7,GI:306517275|EMBL-CDS:CBM40798.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGG7,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375889,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGH5,E0WGH5,GI:306517291|EMBL-CDS:CBM40806.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGH5,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375890,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGR6,E0WGR6,GI:306517469|EMBL-CDS:CBM40613.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGR6,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375891,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGT2,E0WGT2,GI:306517501|EMBL-CDS:CBM40629.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGT2,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375892,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7XU43,K7XU43,GI:422314431|EMBL-CDS:AFX81629.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7XU43,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375893,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7YJK4,K7YJK4,GI:422314515|EMBL-CDS:AFX81671.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7YJK4,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375894,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J8J6,C5J8J6,GI:238804522|EMBL-CDS:CAX64485.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J8J6,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375895,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J8J9,C5J8J9,GI:238804528|EMBL-CDS:CAX64488.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J8J9,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375896,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,D0R702,D0R702,GI:261857154|EMBL-CDS:CBE70429.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,D0R702,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375897,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGD5,E0WGD5,GI:306517207|EMBL-CDS:CBM40766.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGD5,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375898,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGF1,E0WGF1,GI:306517243|EMBL-CDS:CBM40782.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGF1,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375899,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGJ5,E0WGJ5,GI:306517327|EMBL-CDS:CBM40826.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGJ5,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375900,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7XLL1,K7XLL1,GI:422313963|EMBL-CDS:AFX81395.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7XLL1,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375901,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7XLT5,K7XLT5,GI:422314083|EMBL-CDS:AFX81455.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7XLT5,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375902,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7XTA4,K7XTA4,GI:422313911|EMBL-CDS:AFX81369.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7XTA4,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375903,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7Y655,K7Y655,GI:422314479|EMBL-CDS:AFX81653.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7Y655,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375904,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J7Y4,C5J7Y4,GI:238803903|EMBL-CDS:CAX32793.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J7Y4,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375905,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J802,C5J802,GI:238803939|EMBL-CDS:CAX32811.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J802,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375906,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J823,C5J823,GI:238803981|EMBL-CDS:CAX32832.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J823,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375907,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J837,C5J837,GI:238804208|EMBL-CDS:CAX32846.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J837,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375908,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J838,C5J838,GI:238804210|EMBL-CDS:CAX32847.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J838,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375909,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943|IPR028096,None,NA,C5J851,C5J851,GI:238804236|EMBL-CDS:CAX32860.1,1,NA,uncultured bacterium.,FALSE,None,None,PF13473|PF18764,NA,FALSE,232,BLASTHIT,C5J851,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375910,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J853,C5J853,GI:238804240|EMBL-CDS:CAX32862.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J853,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375911,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J8H4,C5J8H4,GI:238804478|EMBL-CDS:CAX64463.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J8H4,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375912,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943|IPR028096,None,NA,C5J8M5,C5J8M5,GI:238804581|EMBL-CDS:CAX64514.1,1,NA,uncultured bacterium.,FALSE,None,None,PF13473|PF18764,NA,FALSE,232,BLASTHIT,C5J8M5,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375913,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J8R9,C5J8R9,GI:238804669|EMBL-CDS:CAX64558.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J8R9,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375914,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J8S0,C5J8S0,GI:238804671|EMBL-CDS:CAX64559.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J8S0,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375915,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J8S1,C5J8S1,GI:238804673|EMBL-CDS:CAX64560.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J8S1,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375916,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,C5J8T3,C5J8T3,GI:238804697|EMBL-CDS:CAX64572.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,C5J8T3,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375917,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943|IPR028096,None,NA,D0R6Z3,D0R6Z3,GI:261857136|EMBL-CDS:CBE70420.1,1,NA,uncultured bacterium.,FALSE,None,None,PF13473|PF18764,NA,FALSE,232,BLASTHIT,D0R6Z3,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375918,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,D0R700,D0R700,GI:261857150|EMBL-CDS:CBE70427.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,D0R700,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375919,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,D0R737,D0R737,GI:261857224|EMBL-CDS:CBE70464.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,D0R737,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375920,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943|IPR028096,None,NA,D0R743,D0R743,GI:261857236|EMBL-CDS:CBE70470.1,1,NA,uncultured bacterium.,FALSE,None,None,PF13473|PF18764,NA,FALSE,232,BLASTHIT,D0R743,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375921,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,D0R751,D0R751,GI:261857254|EMBL-CDS:CBE70480.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,D0R751,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375922,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGD9,E0WGD9,GI:306517215|EMBL-CDS:CBM40770.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGD9,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375923,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGE1,E0WGE1,GI:306517219|EMBL-CDS:CBM40772.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGE1,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375924,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGF0,E0WGF0,GI:306517241|EMBL-CDS:CBM40781.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGF0,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375925,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGF2,E0WGF2,GI:306517245|EMBL-CDS:CBM40783.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGF2,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375926,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGG2,E0WGG2,GI:306517265|EMBL-CDS:CBM40793.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGG2,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375927,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGM4,E0WGM4,GI:306517385|EMBL-CDS:CBM40571.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGM4,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375928,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGP9,E0WGP9,GI:306517435|EMBL-CDS:CBM40596.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGP9,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375929,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGQ1,E0WGQ1,GI:306517439|EMBL-CDS:CBM40598.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,E0WGQ1,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375930,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGQ8,E0WGQ8,GI:306517453|EMBL-CDS:CBM40605.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGQ8,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375931,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGR9,E0WGR9,GI:306517475|EMBL-CDS:CBM40616.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGR9,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375932,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,0005507 copper ion binding|0004129 cytochrome-c oxidase activity,None,None,IPR002429|IPR008972|IPR011045|IPR015943,None,NA,E0WGS3,E0WGS3,GI:306517483|EMBL-CDS:CBM40620.1,1,NA,uncultured bacterium.,FALSE,None,None,PF00116|PF18764,NA,FALSE,232,BLASTHIT,E0WGS3,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375933,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7XLI5,K7XLI5,GI:422313913|EMBL-CDS:AFX81370.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7XLI5,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375934,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7XLV4,K7XLV4,GI:422314113|EMBL-CDS:AFX81470.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7XLV4,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
375935,None,None,NA,Nitrous oxide reductase ,None,NA,nosZ,NA,None,None,None,IPR008972|IPR011045|IPR015943,None,NA,K7XTX3,K7XTX3,GI:422314241|EMBL-CDS:AFX81534.1,1,NA,uncultured bacterium.,FALSE,None,None,PF18764,NA,FALSE,232,BLASTHIT,K7XTX3,uncultured bacterium,None,Bacteria,NA,77133,TrEMBL
