SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMP Body Site,HMP Oxygen,InterPro (Domain),InterPro (Family),InterPro (Homologous Superfamily),InterPro (Other),KEGG ID,Kingdom,name,NCBI IDs,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
2352168,,,Gammaproteobacteria,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:STV97148.1},Enterobacteriaceae,NCTC9161_07162,Klebsiella,0016798 hydrolase activity  acting on glycosyl bonds,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,,,A0A378DGY7,GI:896003878|EMBL-CDS:STV97148.1|REFSEQ:WP_049069821.1,Enterobacterales,Klebsiella oxytoca.,FALSE,,,PF07470,Proteobacteria,FALSE,392,BLASTHIT,A0A378DGY7,Klebsiella oxytoca,,Bacteria,,571,TrEMBL
2352169,,,Clostridia,Glucoronyl hydrolase ,,Ruminococcaceae,DWZ25_05975,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A3E2TZI0,EMBL-CDS:RGB88122.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A3E2TZI0,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
2352170,,,Clostridia,Glucoronyl hydrolase ,,Ruminococcaceae,DWZ46_12625,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A3E2U0A3,EMBL-CDS:RGB87899.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A3E2U0A3,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
2352171,,,Clostridia,Glucoronyl hydrolase ,,Ruminococcaceae,DW855_11140,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A3E2VZ66,EMBL-CDS:RGC16893.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF07470,Firmicutes,FALSE,386,BLASTHIT,A0A3E2VZ66,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
2352172,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EA467_06820,Enterococcus,,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A3G3IWC0,GI:1509397003|GI:844780044|EMBL-CDS:AYQ60154.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A3G3IWC0,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352173,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EEG52822.1},Lachnospiraceae,CLOSTASPAR_05118,Lachnoclostridium,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Obligate anaerobe,,IPR010905,IPR008928|IPR012341,,,,C0D771,GI:494990316|GI:225042576|EMBL-CDS:EEG52822.1|REFSEQ:WP_007716336.1,Clostridiales,[Clostridium] asparagiforme DSM 15981.,TRUE,,,PF07470,Firmicutes,FALSE,370,BLASTHIT,C0D771,[Clostridium] asparagiforme DSM 15981,,Bacteria,,518636,TrEMBL
2352174,,,Bacilli,Unsaturated glucuronyl hydrolase ,,Enterococcaceae,EFWG_01977,Enterococcus,0016787 hydrolase activity,Gastrointestinal tract,Facultative,,IPR010905,IPR008928|IPR012341,,,,C9ARM7,GI:488244469|GI:257837541|EMBL-CDS:EEV62615.1|REFSEQ:WP_002315677.1,Lactobacillales,Enterococcus faecium Com15.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,C9ARM7,Enterococcus faecium Com15,,Bacteria,,565663,TrEMBL
2352175,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EJP23869.1},Lachnospiraceae,HMPREF1140_1016,Lachnoanaerobaculum,0016798 hydrolase activity  acting on glycosyl bonds,Oral,,,IPR010905,IPR008928|IPR012341,,,,J4TIX5,GI:497348495|GI:400370887|EMBL-CDS:EJP23869.1|REFSEQ:WP_009662708.1,Clostridiales,Lachnoanaerobaculum sp. ICM7.,FALSE,fig|936594.3.peg.680,,PF07470,Firmicutes,FALSE,401,BLASTHIT,J4TIX5,Lachnoanaerobaculum sp. ICM7,,Bacteria,,936594,TrEMBL
2352179,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,CKY17_05625,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A133MWR8,GI:488219356|GI:1192923900|GI:1192865347|GI:1032673404|GI:1201102769|GI:1192817754|GI:985324500|GI:958605312|GI:1192927596|EMBL-CDS:KXA08470.1|EMBL-CDS:PCE12321.1|EMBL-CDS:PWQ89898.1|REFSEQ:WP_002290564.1,Lactobacillales,Enterococcus faecium ,FALSE,fig|1352.724.peg.1467,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A133MWR8,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352187,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EGW28_02985,Enterococcus,,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A3N3JRS7,EMBL-CDS:ROX49746.1|EMBL-CDS:ROX55120.1|EMBL-CDS:ROX61416.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A3N3JRS7,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352195,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,DKX15_06440,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A2V2LAD9,GI:1192864138|GI:1201107578|GI:488271277|EMBL-CDS:PWQ90787.1|REFSEQ:WP_002342485.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,359,BLASTHIT,A0A2V2LAD9,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352198,,,Clostridia,Glucoronyl hydrolase ,,Ruminococcaceae,C4N26_07930,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A329TZG7,EMBL-CDS:RAW54076.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A329TZG7,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
2352199,,,Gammaproteobacteria,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:SBL95841.1},Enterobacteriaceae,SAMEA2273883_04161,Klebsiella,0016798 hydrolase activity  acting on glycosyl bonds,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,,,A0A384IP39,GI:695770339|GI:1336566323|EMBL-CDS:SBL95841.1|REFSEQ:WP_032693308.1,Enterobacterales,Klebsiella oxytoca.,FALSE,,,PF07470,Proteobacteria,FALSE,392,BLASTHIT,A0A384IP39,Klebsiella oxytoca,,Bacteria,,571,TrEMBL
2352202,,GH88,Clostridia,Glycosyl Hydrolase Family 88 ,,Ruminococcaceae,FP2_29950,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,fpr:FP2_29950,,D4K1V1,GI:295102705|EMBL-CDS:CBL00250.1,Clostridiales,Faecalibacterium prausnitzii L2-6.,FALSE,fig|718252.3.peg.1175,,PF07470,Firmicutes,FALSE,386,BLASTHIT,D4K1V1,Faecalibacterium prausnitzii L2-6,718252.FP2_29950,Bacteria,,718252,TrEMBL
2352210,,,Gammaproteobacteria,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:STW08117.1},Enterobacteriaceae,DDJ66_25565,Klebsiella,0016798 hydrolase activity  acting on glycosyl bonds,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,,,A0A378DY02,GI:636833660|EMBL-CDS:RFP44087.1|EMBL-CDS:STW08117.1|REFSEQ:WP_024359663.1,Enterobacterales,Klebsiella oxytoca.,FALSE,,,PF07470,Proteobacteria,FALSE,388,BLASTHIT,A0A378DY02,Klebsiella oxytoca,,Bacteria,,571,TrEMBL
2352212,,,Clostridia,Glucoronyl hydrolase ,,Ruminococcaceae,DWZ04_05550,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A3E2URB5,EMBL-CDS:RGB99331.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A3E2URB5,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
2352214,,,Clostridia,Glucoronyl hydrolase ,,Ruminococcaceae,CGS54_08880,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A3F3K159,EMBL-CDS:PDX69132.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A3F3K159,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
2352216,,GH88,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EDP22299.1},Ruminococcaceae,FAEPRAM212_00927,Faecalibacterium,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,A8S906,GI:158445296|GI:492677726|EMBL-CDS:EDP22299.1|REFSEQ:WP_005920172.1,Clostridiales,Faecalibacterium prausnitzii M21/2.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A8S906,Faecalibacterium prausnitzii M21/2,,Bacteria,,411485,TrEMBL
2352217,,,Clostridia,Putative unsaturated glucuronyl hydrolase ,,Lachnospiraceae,HMPREF1866_00859,Lachnoanaerobaculum,0016787 hydrolase activity,Oral|Urogenital tract,,,IPR010905,IPR008928|IPR012341,,,,A0A133ZWG8,GI:987862087|GI:987346824|EMBL-CDS:KXB59779.1|REFSEQ:WP_060930754.1,Clostridiales,Lachnoanaerobaculum saburreum.,FALSE,fig|467210.3.peg.848,,PF07470,Firmicutes,FALSE,401,BLASTHIT,A0A133ZWG8,Lachnoanaerobaculum saburreum,,Bacteria,,467210,TrEMBL
2352224,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,CUS93_15515,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A2S7RLF8,EMBL-CDS:PQF16781.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A2S7RLF8,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352225,,,Clostridia,Glucoronyl hydrolase ,,Ruminococcaceae,C4N24_07160,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A329U7N3,EMBL-CDS:RAW57499.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A329U7N3,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
2352227,,,Gammaproteobacteria,Putative unsaturated glucuronyl hydrolase ,,Enterobacteriaceae,HMPREF0880_03551,Yokenella,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,G9Z7K9,GI:493873562|GI:364568641|EMBL-CDS:EHM46281.1|REFSEQ:WP_006820009.1,Enterobacterales,Yokenella regensburgei ATCC 43003.,FALSE,fig|1002368.3.peg.3238,,PF07470,Proteobacteria,FALSE,388,BLASTHIT,G9Z7K9,Yokenella regensburgei ATCC 43003,,Bacteria,,1002368,TrEMBL
2352230,,,Clostridia,Glucoronyl hydrolase ,,Ruminococcaceae,CGS58_12860,Faecalibacterium,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A2A7AMN4,EMBL-CDS:PDX80369.1,Clostridiales,Faecalibacterium prausnitzii.,FALSE,,,PF07470,Firmicutes,FALSE,386,BLASTHIT,A0A2A7AMN4,Faecalibacterium prausnitzii,,Bacteria,,853,TrEMBL
2352239,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,AB185_25770,Klebsiella,0016787 hydrolase activity,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,koc:AB185_25770,,A0A0G3SA14,GI:828963437|GI:1336580127|GI:695836349|EMBL-CDS:AKL37106.1|EMBL-CDS:AUW10865.1|REFSEQ:WP_032749727.1,Enterobacterales,Klebsiella oxytoca.,FALSE,fig|571.62.peg.4345,,PF07470,Proteobacteria,FALSE,388,BLASTHIT,A0A0G3SA14,Klebsiella oxytoca,,Bacteria,,571,TrEMBL
2352245,,,Gammaproteobacteria,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:SBL81000.1},Enterobacteriaceae,SAMEA2273883_03241,Klebsiella,0016798 hydrolase activity  acting on glycosyl bonds,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,,,A0A384J2V3,GI:504650891|GI:1336568161|EMBL-CDS:SBL81000.1|REFSEQ:WP_014837993.1,Enterobacterales,Klebsiella oxytoca.,FALSE,,,PF07470,Proteobacteria,FALSE,388,BLASTHIT,A0A384J2V3,Klebsiella oxytoca,,Bacteria,,571,TrEMBL
2352258,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,C2U44_19535,Klebsiella,0016787 hydrolase activity,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,,,A0A2I8WFX6,GI:1336573922|GI:757716574|EMBL-CDS:AUV93088.1|REFSEQ:WP_042944832.1,Enterobacterales,Klebsiella oxytoca.,FALSE,,,PF07470,Proteobacteria,FALSE,388,BLASTHIT,A0A2I8WFX6,Klebsiella oxytoca,,Bacteria,,571,TrEMBL
2352259,,,Gammaproteobacteria,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:STV75143.1},Enterobacteriaceae,NCTC11685_01384,Klebsiella,0016798 hydrolase activity  acting on glycosyl bonds,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,,,A0A378CMK8,EMBL-CDS:STV75143.1,Enterobacterales,Klebsiella pneumoniae.,FALSE,,,PF07470,Proteobacteria,FALSE,388,BLASTHIT,A0A378CMK8,Klebsiella pneumoniae,,Bacteria,,573,TrEMBL
2352261,,,Gammaproteobacteria,Unsaturated glucuronyl hydrolase ,,Enterobacteriaceae,Ctu_14680,Cronobacter,0016787 hydrolase activity,Blood,Facultative,,IPR010905,IPR008928|IPR012341,,ctu:CTU_14680,,C9Y021,GI:506220901|GI:260216437|EMBL-CDS:CBA29545.1|REFSEQ:WP_015740676.1,Enterobacterales,Cronobacter turicensis  (strain DSM 18703 / LMG 23827 / z3032),FALSE,fig|693216.3.peg.1399,,PF07470,Proteobacteria,FALSE,395,BLASTHIT,C9Y021,Cronobacter turicensis z3032,,Bacteria,,693216,TrEMBL
2352263,,,Bacilli,Unsaturated glucuronyl hydrolase ,3.2.1.- {ECO:0000313|EMBL:EIW12538.1},Lactobacillaceae,KCA1_2937,Lactobacillus,0016798 hydrolase activity  acting on glycosyl bonds,Urogenital tract,Facultative,,IPR010905,IPR008928|IPR012341,,,,I8R2E4,GI:489736049|GI:392434571|EMBL-CDS:EIW12538.1|REFSEQ:WP_003640144.1,Lactobacillales,Lactobacillus pentosus KCA1.,FALSE,fig|1136177.4.peg.3000,,PF07470,Firmicutes,FALSE,382,BLASTHIT,I8R2E4,Lactobacillus pentosus KCA1,,Bacteria,,1136177,TrEMBL
2352292,,,Spirochaetia,Glucuronyl hydrolase ,,Spirochaetaceae,DIC34_21175,Treponema,0016787 hydrolase activity,Oral,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,A0A3D3FUF8,EMBL-CDS:HCM29014.1,Spirochaetales,Treponema sp.,FALSE,,,PF07470,Spirochaetes,FALSE,366,BLASTHIT,A0A3D3FUF8,Treponema sp.,,Bacteria,,166,TrEMBL
2352326,,,Clostridia,Putative unsaturated glucuronyl hydrolase ,,Lachnospiraceae,HMPREF1986_02206,Oribacterium,0016787 hydrolase activity,Oral,,,IPR010905,IPR008928|IPR012341,,,,U2UNJ0,GI:544361439|GI:545667627|EMBL-CDS:ERL19750.1|REFSEQ:WP_021773973.1,Clostridiales,Oribacterium sp. oral taxon 078 str. F0263.,FALSE,fig|1321782.3.peg.2001,,PF07470,Firmicutes,FALSE,400,BLASTHIT,U2UNJ0,Oribacterium sp. oral taxon 078 str. F0263,,Bacteria,,1321782,TrEMBL
2352342,,,Gammaproteobacteria,Uncharacterized protein ,,Aeromonadaceae,HMPREF1168_02703,Aeromonas,0003824 catalytic activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,K1JHP5,GI:404622064|GI:491487499|EMBL-CDS:EKB18929.1|REFSEQ:WP_005345240.1,Aeromonadales,Aeromonas veronii AMC34.,FALSE,fig|1073383.3.peg.2720,,PF07470,Proteobacteria,FALSE,385,BLASTHIT,K1JHP5,Aeromonas veronii AMC34,,Bacteria,,1073383,TrEMBL
2352351,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFE91124.1},Lachnospiraceae,GCWU000341_02231,Oribacterium,0016798 hydrolase activity  acting on glycosyl bonds,Oral,,,IPR010905,IPR008928|IPR012341,,,,D4CPE0,GI:496507401|GI:291417405|EMBL-CDS:EFE91124.1|REFSEQ:WP_009215684.1,Clostridiales,Oribacterium sp. oral taxon 078 str. F0262.,FALSE,,,PF07470,Firmicutes,FALSE,400,BLASTHIT,D4CPE0,Oribacterium sp. oral taxon 078 str. F0262,608534.GCWU000341_02231,Bacteria,,608534,TrEMBL
2352352,,,Gammaproteobacteria,Uncharacterized protein ,,Aeromonadaceae,HMPREF1170_02343,Aeromonas,0003824 catalytic activity,Wound,,,IPR010905,IPR008928|IPR012341,,,,K1IVC8,GI:491493813|GI:404625264|EMBL-CDS:EKB22081.1|REFSEQ:WP_005351538.1,Aeromonadales,Aeromonas veronii AMC35.,FALSE,fig|1073385.3.peg.2363,,PF07470,Proteobacteria,FALSE,385,BLASTHIT,K1IVC8,Aeromonas veronii AMC35,,Bacteria,,1073385,TrEMBL
2352370,,,Bacilli,Unsaturated glucuronyl hydrolase ,3.2.1.- {ECO:0000313|EMBL:EGL19443.1},Paenibacillaceae,HMPREF9413_4562,Paenibacillus,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Aerobe,,IPR010905,IPR008928|IPR012341,,,,F5LDQ5,GI:333608139|EMBL-CDS:EGL19443.1,Bacillales,Paenibacillus sp. HGF7.,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,F5LDQ5,Paenibacillus sp. HGF7,944559.HMPREF9413_4562,Bacteria,,944559,TrEMBL
2352391,,,Clostridia,Unsaturated glucuronyl hydrolase ,3.2.1.- {ECO:0000313|EMBL:EFC96813.1},Clostridiaceae,CLOSTHATH_04994,Hungatella,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,D3AMZ4,GI:493828015|GI:288864515|EMBL-CDS:EFC96813.1|REFSEQ:WP_006775424.1,Clostridiales,Hungatella hathewayi DSM 13479.,TRUE,,,PF07470,Firmicutes,FALSE,362,BLASTHIT,D3AMZ4,Hungatella hathewayi DSM 13479,,Bacteria,,566550,TrEMBL
2352401,,,Bacilli,Glucuronyl hydrolase ,,Paenibacillaceae,AWU65_29645,Paenibacillus,0016787 hydrolase activity,Oral,Aerobe,,IPR010905,IPR008928|IPR012341,,,,A0A163F9K7,GI:1023072279|GI:1024028145|EMBL-CDS:KZS44229.1|REFSEQ:WP_063480307.1,Bacillales,Paenibacillus glucanolyticus.,FALSE,,,PF07470,Firmicutes,FALSE,373,BLASTHIT,A0A163F9K7,Paenibacillus glucanolyticus,,Bacteria,,59843,TrEMBL
2352421,,,Clostridia,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EEG54118.1},Lachnospiraceae,CLOSTASPAR_03808,Lachnoclostridium,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Obligate anaerobe,,IPR010905,IPR008928|IPR012341,,,,C0D3G7,GI:225043872|EMBL-CDS:EEG54118.1,Clostridiales,[Clostridium] asparagiforme DSM 15981.,TRUE,,,PF07470,Firmicutes,FALSE,295,BLASTHIT,C0D3G7,[Clostridium] asparagiforme DSM 15981,,Bacteria,,518636,TrEMBL
2352450,,,Bacilli,Glucuronyl hydrolase ,,Paenibacillaceae,DEF35_26430,Paenibacillus,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A358GQK5,EMBL-CDS:HBU85157.1,Bacillales,Paenibacillus sp.,FALSE,,,PF07470,Firmicutes,FALSE,375,BLASTHIT,A0A358GQK5,Paenibacillus sp.,,Bacteria,,58172,TrEMBL
2352452,,,Bacilli,Unsaturated glucuronyl hydrolase ,3.2.1.- {ECO:0000313|EMBL:EGG34657.1},Paenibacillaceae,HMPREF9412_5891,Paenibacillus,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Aerobe,,IPR010905,IPR008928|IPR012341,,,,F3MDA0,GI:328938262|GI:497279339|EMBL-CDS:EGG34657.1|REFSEQ:WP_009593556.1,Bacillales,Paenibacillus sp. HGF5.,FALSE,,,PF07470,Firmicutes,FALSE,373,BLASTHIT,F3MDA0,Paenibacillus sp. HGF5,,Bacteria,,908341,TrEMBL
2352478,,GH88,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EEI69560.1},Lactobacillaceae,HMPREF0530_0174,Lactobacillus,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Microaerophilic,,IPR010905,IPR008928|IPR012341,,,,C2F9B6,GI:227189493|EMBL-CDS:EEI69560.1,Lactobacillales,Lactobacillus paracasei subsp. paracasei ATCC 25302.,FALSE,,,PF07470,Firmicutes,FALSE,227,BLASTHIT,C2F9B6,Lactobacillus paracasei subsp. paracasei ATCC 2530,,Bacteria,,525337,TrEMBL
2352494,,,Bacilli,Glucuronyl hydrolase ,,Paenibacillaceae,AWU65_21700,Paenibacillus,0016787 hydrolase activity,Oral,Aerobe,,IPR010905,IPR008928|IPR012341,,,,A0A163LQN4,GI:1024025168|GI:1023076410|EMBL-CDS:KZS48359.1|REFSEQ:WP_063479282.1,Bacillales,Paenibacillus glucanolyticus.,FALSE,,,PF07470,Firmicutes,FALSE,375,BLASTHIT,A0A163LQN4,Paenibacillus glucanolyticus,,Bacteria,,59843,TrEMBL
2352513,,,Clostridia,Uncharacterized protein ,,Lachnospiraceae,HMPREF0987_01796,,0003824 catalytic activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,F3AMX2,GI:496557073|GI:330406179|EMBL-CDS:EGG85702.1|REFSEQ:WP_009263148.1,Clostridiales,Lachnospiraceae bacterium 9_1_43BFAA.,FALSE,,,PF07470,Firmicutes,FALSE,335,BLASTHIT,F3AMX2,Lachnospiraceae bacterium 9_1_43BFAA,658088.HMPREF0987_01796,Bacteria,,658088,TrEMBL
2352531,,,Bacilli,Unsaturated glucuronyl hydrolase ,3.2.1.- {ECO:0000313|EMBL:EGG33254.1},Paenibacillaceae,HMPREF9412_1943,Paenibacillus,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Aerobe,,IPR010905,IPR008928|IPR012341,,,,F3MGG4,GI:328936817|GI:497280439|EMBL-CDS:EGG33254.1|REFSEQ:WP_009594656.1,Bacillales,Paenibacillus sp. HGF5.,FALSE,,,PF07470,Firmicutes,FALSE,381,BLASTHIT,F3MGG4,Paenibacillus sp. HGF5,,Bacteria,,908341,TrEMBL
2352560,,,Bacilli,Unsaturated glucuronyl hydrolase ,3.2.1.- {ECO:0000313|EMBL:EGG38491.1},Paenibacillaceae,HMPREF9412_0647,Paenibacillus,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Aerobe,,IPR010905,IPR008928|IPR012341,,,,F3M2D3,GI:328942220|GI:497275214|EMBL-CDS:EGG38491.1|REFSEQ:WP_009589431.1,Bacillales,Paenibacillus sp. HGF5.,FALSE,,,PF07470,Firmicutes,FALSE,375,BLASTHIT,F3M2D3,Paenibacillus sp. HGF5,,Bacteria,,908341,TrEMBL
2352583,,,Clostridia,Uncharacterized protein ,,Ruminococcaceae,HMPREF1032_03854,Subdoligranulum,0003824 catalytic activity,Gastrointestinal tract,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,G9RUA3,GI:496682019|GI:363617438|EMBL-CDS:EHL68827.1,Clostridiales,Subdoligranulum sp. 4_3_54A2FAA.,FALSE,fig|665956.3.peg.2366,,PF07470,Firmicutes,FALSE,399,BLASTHIT,G9RUA3,Subdoligranulum sp. 4_3_54A2FAA,,Bacteria,,665956,TrEMBL
2352610,,,Bacilli,Unsaturated glucuronyl hydrolase family protein ,,Enterococcaceae,HMPREF3199_00531,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A133N562,GI:844741075|GI:1192819779|GI:985327622|EMBL-CDS:KXA11431.1|REFSEQ:WP_047928235.1,Lactobacillales,Enterococcus faecium ,FALSE,fig|1352.724.peg.519,,PF07470,Firmicutes,FALSE,259,BLASTHIT,A0A133N562,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352631,,,Bacilli,Unsaturated glucuronyl hydrolase domain protein ,,Streptococcaceae,HMPREF1231_0064,Streptococcus,0016787 hydrolase activity,Oral,,,IPR010905,IPR008928|IPR012341,,,,U2UB78,GI:544357101|EMBL-CDS:ERL15565.1,Lactobacillales,Streptococcus pyogenes GA06023.,FALSE,,,PF07470,Firmicutes,FALSE,201,BLASTHIT,U2UB78,Streptococcus pyogenes GA06023,,Bacteria,,1115816,TrEMBL
2352633,,,Gammaproteobacteria,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:STR40274.1},Enterobacteriaceae,NCTC11694_01427,Klebsiella,0016798 hydrolase activity  acting on glycosyl bonds,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,,,A0A377SIT3,EMBL-CDS:STR40274.1,Enterobacterales,Klebsiella oxytoca.,FALSE,,,PF07470,Proteobacteria,FALSE,311,BLASTHIT,A0A377SIT3,Klebsiella oxytoca,,Bacteria,,571,TrEMBL
2352642,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Paenibacillaceae,POTG_03720,Paenibacillus,0016787 hydrolase activity,Oral,Aerobe,,IPR010905,IPR008928|IPR012341,,,,C6J5P3,GI:251843586|EMBL-CDS:EES71611.1,Bacillales,Paenibacillus sp. oral taxon 786 str. D14.,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,C6J5P3,Paenibacillus sp. oral taxon 786 str. D14,621372.POTG_03720,Bacteria,,621372,TrEMBL
2352646,,,Clostridia,Uncharacterized protein ,,Lachnospiraceae,HMPREF1215_02372,Coprococcus,0003824 catalytic activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,S2XU00,GI:512055990|EMBL-CDS:EPD55501.1,Clostridiales,Coprococcus sp. HPP0074.,FALSE,fig|1078090.3.peg.2435,,PF07470,Firmicutes,FALSE,276,BLASTHIT,S2XU00,Coprococcus sp. HPP0074,,Bacteria,,1078090,TrEMBL
